Date,Id_utilisateur,Emplacement,Type_d'application,Force_du_signal,Latence,Satisfaction_des_utilisateurs,Vitesse_de_téléchargement,Débit_montant,Allocation_des_ressources
2020-02-03 09:35:48,VKQ4SBBL,"San Diego, CA",Réseaux Sociaux,-80.21836122343099,174.8824788099369,4.0,729.4329823664759,177.51919575897546,56.56969106891049
2022-07-12 13:41:21,BUV49SOJ,"New York, NY",Streaming Musical,-102.34055926496065,140.57367892221814,4.0,665.0023857935954,295.265037821044,53.94646140216042
2023-12-27 23:51:22,JGCLMU2C,"San Antonio, TX",Jeux en Ligne,-46.284493888615984,66.05949067399202,5.0,476.2150632645883,236.385947315509,85.04837608473183
2021-08-02 20:42:00,63TDY3O7,"Houston, TX",Streaming Vidéo,-114.79165591016368,286.9632429236333,2.0,194.67388120902527,309.0526427898105,59.64605217454248
2019-08-08 19:31:37,6XG17UMS,"Houston, TX",Visioconférence,-82.11071679213715,121.3250157187164,3.0,369.3186945434182,185.8256890955872,78.00121137035526
2020-11-02 21:42:27,I37N3UW7,"Los Angeles, CA",Streaming Vidéo,-56.54690256489487,66.97800261463993,5.0,603.8536051545753,372.5108721488237,77.80297321955199
2021-10-04 09:09:41,JPTH1YN2,"Los Angeles, CA",Streaming Vidéo,-71.22294761048389,77.97684803306791,4.0,339.02805502613387,226.4566038163402,96.54291516454688
2022-03-23 09:59:48,MX4QRLNG,"San Antonio, TX",Visioconférence,-57.66034118192857,157.54143890541727,2.0,677.1468765625692,267.17254653097314,79.06127539521802
2022-07-12 22:46:18,,"Chicago, IL",Réseaux Sociaux,-31.30643737898949,71.52852202383507,5.0,373.2601678018076,290.9111155874816,49.27385460002622
2021-10-12 02:45:02,AGO80QZ6,"Phoenix, AZ",Visioconférence,-31.073099608242444,133.25809976087518,3.0,652.4563650402608,426.4586205219671,71.64374534448743
2023-09-29 22:48:17,YAAE9FD8,"San Jose, CA",Visioconférence,-52.84449029140812,146.44378124824493,4.0,747.7044709784346,182.96197027557736,94.10958948377444
2021-09-16 00:22:59,PJ15KMGM,"New York, NY",Streaming Musical,-64.95236153650755,75.18898518080519,5.0,834.6039442715784,190.0219241201135,47.703422884858725
2020-03-06 17:41:18,OKTH4L7B,"New York, NY",Streaming Musical,-114.89006246580736,202.91018525499072,4.0,443.5132637064812,307.1111987372876,79.73972487664952
2023-07-02 05:53:43,DOIV8VW4,"Phoenix, AZ",Jeux en Ligne,-76.01602463424027,132.10576383337528,4.0,759.7522750130147,242.91057212197995,91.75454262923311
2019-08-18 19:22:35,T15T90XO,"San Antonio, TX",Navigation Web,-67.31546735973622,138.5462415683682,4.0,645.6651625752285,295.9921452364098,60.66910034058017
,FOFNSMCU,"San Antonio, TX",Téléchargement de Fichiers,-38.50647638780897,56.53233633416102,5.0,666.9441840651982,346.6653661803814,65.20634659593102
2020-05-28 08:18:44,OWS6PYKQ,"Houston, TX",Réseaux Sociaux,-39.6820449392276,112.19228399342242,5.0,638.0873236484298,384.69340894833766,61.54495033395453
2020-11-07 00:19:31,32MUWX9F,"San Antonio, TX",Réseaux Sociaux,-95.01423679233498,221.7317132655214,1.0,261.57667569297587,210.88438945536555,57.64919068528685
2019-07-14 08:15:45,DST34X86,"San Antonio, TX",Jeux en Ligne,-84.60555181353368,149.22622588184407,4.0,594.4183419000403,132.16968241582518,93.2687331861914
2019-03-11 20:45:58,OSPWHWD1,"Houston, TX",Streaming Vidéo,-93.11478279389912,196.1751358279623,2.0,605.1882804881983,159.61029711276757,50.00633052764904
2019-01-23 04:58:13,GJGEGKHT,"Philadelphia, PA",Réseaux Sociaux,-40.23250595795649,133.8096695654419,5.0,429.2721120672734,314.57065919418056,68.77205164653722
2021-10-04 14:49:39,FQGZM0UL,"San Antonio, TX",Streaming Musical,-82.45049195174946,223.4462101038842,4.0,810.9804914977838,462.0613999905098,54.853428567768844
2022-01-16 00:50:32,8E7FBGDV,"Houston, TX",Navigation Web,-67.18284285345777,74.13636091879343,5.0,477.7569368892448,305.9434349964164,61.65613800165566
2023-06-09 20:22:38,LDC2T999,"New York, NY",Jeux en Ligne,-41.00951120040355,102.58321710423591,4.0,720.0683969921141,273.141829285932,99.1807545087873
2019-07-31 19:34:27,WURCZK6I,"Dallas, TX",Streaming Musical,-97.99425980367184,246.894082177837,3.0,635.9423133601558,134.85547878297692,63.889807235466165
2023-02-05 18:30:03,INBY9PV6,"Los Angeles, CA",Streaming Musical,-51.24638108037139,178.93247363749828,4.0,547.8441250725954,295.2160157380836,69.91865896054755
2023-11-14 16:17:30,OJAUD16B,"Chicago, IL",Jeux en Ligne,-72.40062872110424,71.09594460604725,3.0,568.866655600792,323.5836131381009,55.31645718732979
2021-11-14 07:46:58,Y1T72XGS,"Los Angeles, CA",Jeux en Ligne,-52.37042692342556,125.39333164134922,1.0,565.4038378623478,302.0513509911535,86.37516216874855
2022-06-13 02:34:13,XG46M0RC,"San Jose, CA",Visioconférence,-77.15477708127162,149.41460529831926,2.0,394.819170698496,153.22450565690156,92.48813376227808
2020-08-16 17:30:55,Q0AXTRK6,"Chicago, IL",Réseaux Sociaux,-46.8746958219502,146.6897083211058,4.0,820.5621744937819,172.40958416735208,44.591125944010194
2022-02-09 02:24:17,ZIP5G6SD,"San Jose, CA",Réseaux Sociaux,-96.02961688551304,177.36255900948015,4.0,744.7045320146262,90.60063388306268,60.02073377813509
2022-09-02 05:55:21,30Y3ZQ0T,"Dallas, TX",Téléchargement de Fichiers,-50.00573351293501,71.67088321151991,5.0,642.6370576403328,200.8732812713036,61.81886567895591
2022-06-19 22:14:28,LAHFNN11,"Chicago, IL",Visioconférence,-94.59236512456803,123.98514591931476,2.0,383.05923575929074,315.86943186672625,73.3785225925359
2023-11-17 11:28:23,3VU85ECX,"Los Angeles, CA",Jeux en Ligne,-33.00816993145439,72.61883589644923,4.0,756.4148322853448,221.3704762597903,71.80199663752902
2023-04-23 12:03:10,SX460OG3,"New York, NY",Visioconférence,-104.32283213939805,262.0684625354877,1.0,354.40234588422675,179.09170034116272,78.17972740032235
2023-11-12 00:36:56,3GQ0X1XF,"Chicago, IL",Réseaux Sociaux,-114.16402122690032,161.05053003702216,1.0,273.6859360737101,70.48503253510744,55.61625451457655
2020-11-16 02:15:55,MA93MPYK,"Dallas, TX",Streaming Musical,-91.48964969605828,157.36698169471833,4.0,853.7049823440743,252.29800768237828,64.03751233004454
2022-06-19 23:17:30,GI5NU5K0,"San Antonio, TX",Téléchargement de Fichiers,-77.53425239808948,171.84570584972448,2.0,476.0634555456392,288.5614622451051,32.752955175248005
2020-05-07 17:19:51,1L5WMZ3Y,"Philadelphia, PA",Streaming Vidéo,-53.557973922203686,101.89804264057568,5.0,752.1354646283888,240.65973498304,88.27016463503702
2021-04-11 09:41:31,37GMZYN8,"Philadelphia, PA",Téléchargement de Fichiers,-47.75399363125342,149.57407357278072,5.0,712.2526175191265,276.4347314289313,68.21325576746216
2020-12-05 11:21:26,R9LRBAQH,"San Diego, CA",Navigation Web,-97.8434259557251,131.1828620258636,1.0,100.52213233384106,12.873274780704804,49.908779545335854
2019-05-17 19:06:46,ESJV64CW,"New York, NY",Streaming Musical,-82.80870131982,95.74149484822924,3.0,290.66505846447336,310.69176707942063,54.06105228162302
2021-08-31 20:32:23,LE97CS6H,"Philadelphia, PA",Streaming Vidéo,-85.36174494041444,198.3323398612746,2.0,337.20454084377104,299.84126279046365,54.71768534222521
2019-09-18 00:59:13,NP4Y47U2,"Chicago, IL",Visioconférence,-42.91177202288063,120.66355047871922,2.0,651.0770016625627,271.8737967877043,57.33959980154167
2022-12-09 04:17:27,E56561G4,"Dallas, TX",Jeux en Ligne,-112.15057759656077,191.30339929537644,2.0,282.0895439696734,102.32626039772644,93.60688347599006
2019-10-28 04:59:22,5ERS36YB,"Chicago, IL",Navigation Web,-70.84190248838537,70.45068521186559,4.0,659.355328909639,445.330694733906,25.58631661253491
2019-02-10 14:51:14,VKSW82VD,"Philadelphia, PA",Navigation Web,-31.221931319461877,71.73533564987122,5.0,982.7794225814706,249.16523805924493,49.02764907417212
2020-03-16 12:52:50,S217DL8Z,"Dallas, TX",Réseaux Sociaux,-49.30012126290599,185.0308862867152,2.0,859.3089926592295,451.68120803555024,28.828888260351302
2023-05-20 20:23:32,01LUIYON,"Philadelphia, PA",Téléchargement de Fichiers,-88.86193066965171,166.69293828370158,4.0,630.8620403842618,221.7946838462373,77.04256639057098
2020-04-09 17:15:17,VFIWPBSQ,"Dallas, TX",Visioconférence,-77.56183252902974,221.1578395641552,2.0,408.6047049366518,360.18725567453424,89.36823462546263
2022-07-18 18:52:35,YEJW5DY7,"Los Angeles, CA",Téléchargement de Fichiers,-82.46890842771396,141.16434541960146,5.0,602.3404489101246,221.2389150166767,66.39152147914143
2021-04-16 19:18:41,B2ZYWD99,"Philadelphia, PA",Jeux en Ligne,-87.7974944731113,188.84432496800292,1.0,319.37461628617245,82.36837620192793,76.16866818980458
2023-01-12 15:12:07,XDIF7UPR,"Phoenix, AZ",Téléchargement de Fichiers,-45.52177961508529,166.51569007564217,4.0,667.8909027870191,359.21711325070936,65.6141157264948
2023-05-27 18:37:15,ZQQXV3NY,"Chicago, IL",Jeux en Ligne,-73.10094168620543,109.7221556090817,2.0,628.1530481734237,243.1795407771586,55.72585633523477
2019-01-29 23:42:57,GMG80XSJ,"Chicago, IL",Navigation Web,-81.82922634097164,231.64770907019107,2.0,565.0662770148059,324.6849523746614,34.59378999121628
2023-09-03 23:08:38,67F38RL8,"Phoenix, AZ",Visioconférence,-94.97697745799508,138.74787236233172,3.0,685.8908255773387,246.0927152052733,60.43023426367611
2021-04-27 19:56:49,2M0B36BB,"Chicago, IL",Streaming Musical,-112.74794977737626,153.71501869350607,2.0,503.621694342478,225.52766102932728,36.068872512069504
2021-07-26 02:59:05,ABI4WQGJ,"Chicago, IL",Téléchargement de Fichiers,-96.87860546160852,157.05685194520458,2.0,353.4803151980764,142.9212354285499,40.52310992841566
,5IJBEUPM,"Philadelphia, PA",Visioconférence,-102.07320250847408,146.91329898796585,1.0,339.90382005866627,233.5139204201412,53.09142005153624
2020-10-04 12:35:32,MOUEFRB6,"Los Angeles, CA",Réseaux Sociaux,-108.67553595762224,260.4135571010698,1.0,298.77721256138466,276.4564032236417,66.32995204198522
2021-01-11 13:46:32,HNXBE0RE,"New York, NY",Réseaux Sociaux,-73.9703977385325,117.86675008182516,2.0,623.7577176554482,362.18812152839786,10.344079332837028
2022-12-04 11:57:53,9NYAT1ED,"Philadelphia, PA",Téléchargement de Fichiers,-84.12972460447617,148.2215571114763,2.0,447.2695661447684,112.75797019631356,75.06870812818494
2019-11-21 10:42:09,OE6Z16BE,"San Antonio, TX",Téléchargement de Fichiers,-76.27525747256857,170.27770483455285,2.0,463.2824234674036,292.5273720063684,43.26793696321855
2023-08-25 15:58:59,UUYF1PHX,"San Diego, CA",Visioconférence,-54.74696049857822,187.9506809112039,4.0,939.3998894018176,247.93283198659657,94.61075857431577
2023-06-23 11:33:29,GMTUSLVQ,"Houston, TX",Réseaux Sociaux,-96.91288634656068,125.89014233352036,4.0,245.31892166459133,311.8850292505164,69.45071030618509
2022-09-03 10:11:14,MZVXJYHO,"Phoenix, AZ",Réseaux Sociaux,-118.2759912619402,183.45637352844173,1.0,225.96322232785363,200.17397509409707,61.3737619714048
2021-03-23 19:16:00,VQOE3FMZ,"Los Angeles, CA",Navigation Web,-74.7851522828083,130.00694131807302,5.0,406.4584639848309,403.5823144408412,68.74257637906129
2022-03-06 04:49:37,BUHMG4G0,"Philadelphia, PA",Téléchargement de Fichiers,-43.851479403903085,79.4867483279715,5.0,863.6437213429393,397.0859344581357,78.76718873747896
2019-12-02 01:00:07,QXVHI26O,"Philadelphia, PA",Réseaux Sociaux,-71.82427488771106,137.25986972546,3.0,410.5079429519915,255.2636051812933,39.3863231541886
2019-03-01 22:00:15,I8SSZLHR,"San Antonio, TX",Visioconférence,-44.83004446006476,9.37123754147986,5.0,749.0974247013586,423.93241454162086,98.47891207857218
2021-07-01 14:08:42,2RKXO9SX,"Philadelphia, PA",Téléchargement de Fichiers,-59.477045979057465,177.17040063739626,2.0,464.57329267042513,252.4255273630753,32.29207026031746
2020-11-20 11:21:47,IEFRIU7D,"Los Angeles, CA",Streaming Vidéo,-46.80490318195683,97.89384249251243,4.0,572.8785803725445,212.4226584834865,55.79089972563569
2021-06-30 17:32:51,PP3918R1,"New York, NY",Visioconférence,-30.16980160687889,100.33183497040984,4.0,783.543187980983,387.2915556801601,61.16608410570787
2021-01-19 08:06:52,,"Los Angeles, CA",Téléchargement de Fichiers,-112.68086216261932,274.82465745872366,1.0,459.35626944762856,201.17360424068255,58.893532453763214
2020-04-15 22:18:30,RS5P0LLP,"San Diego, CA",Streaming Vidéo,-44.7485205540184,129.3256924257609,5.0,555.8827647849304,318.2704169842936,78.77648643570863
2019-11-18 13:04:53,WXV0G3M8,"San Diego, CA",Téléchargement de Fichiers,-39.68181718655768,65.67964566136668,5.0,494.6021916519567,322.6070635043276,70.07249454499083
2022-04-23 12:29:30,IKTHEGMG,"Los Angeles, CA",Streaming Vidéo,-63.744384502767645,172.18606413391956,4.0,330.06224605864094,402.86298477743225,90.21407893672492
2019-11-01 23:41:39,CGYIT6I1,"Los Angeles, CA",Streaming Vidéo,-111.79551840300468,171.85330839311723,2.0,154.55497739571703,70.12547686046719,50.522533815252935
2022-12-31 15:13:54,0JS18SON,"Philadelphia, PA",Réseaux Sociaux,-78.91857870854201,184.0879327997466,1.0,462.0433720134541,357.4309821404072,10.092081126698428
2023-07-28 15:39:17,KDIXLLIV,"San Jose, CA",Streaming Musical,-35.502373691945735,78.11505368645763,4.0,334.16107326212887,435.1598187350327,68.75746409220227
2019-02-13 20:28:34,40IUM2VG,"Dallas, TX",Téléchargement de Fichiers,-91.96525058298258,76.03381171859732,5.0,749.0216799026272,182.1336448592301,33.436609113462815
2020-09-11 07:31:09,UL4X4HL0,"Los Angeles, CA",Téléchargement de Fichiers,-93.92384913667912,110.40968910371372,4.0,223.35999819455736,328.1150130503811,72.91329631484368
2022-06-29 11:38:03,LP9LS0SH,"Los Angeles, CA",Streaming Musical,-45.90105942914423,78.03417657722302,5.0,828.1676104175674,317.6780846561721,53.746876109371335
2023-11-24 00:06:01,IG763AAC,"Chicago, IL",Réseaux Sociaux,-106.9984997686914,155.07017564893954,2.0,236.0702269792363,306.4776121539475,36.74812754163084
2022-01-02 08:19:06,JAW1PGJ5,"San Antonio, TX",Téléchargement de Fichiers,-71.39903054365601,189.5848502780709,3.0,597.0712939028357,446.52565325826384,30.929248956985475
2020-09-01 02:17:32,GPVZM2XQ,"Houston, TX",Streaming Vidéo,-113.23287526867082,202.12945045529688,1.0,214.86663430922025,84.76473157674943,57.89656134103453
2019-11-16 10:47:13,2N87J2X6,"San Antonio, TX",Téléchargement de Fichiers,-44.396219189235794,157.0394272904163,5.0,839.3227578358229,202.2709957261057,71.5948344047864
2019-07-06 20:10:56,V9F5R809,"San Jose, CA",Streaming Vidéo,-61.65828535528531,241.96121558531425,2.0,430.4580237614668,234.88491312897665,64.22524568205498
2022-02-02 12:03:57,9OR3F2QT,"San Diego, CA",Visioconférence,-101.3730269317928,190.46720439383907,3.0,641.3367674674494,158.56021381197013,97.96827797301476
2022-03-19 03:32:10,UQT8JLHW,"Dallas, TX",Jeux en Ligne,-113.33965934269273,242.58271495679944,1.0,250.33963137554736,198.823983360156,74.70295854811535
2021-07-17 08:44:40,EOV46VB4,"Dallas, TX",Réseaux Sociaux,-33.0320941384732,5.201403349110926,5.0,453.5182927049297,294.2254231168147,64.69646329356384
2021-03-25 22:43:30,8A1UASJX,"San Diego, CA",Jeux en Ligne,-112.11303408845168,262.0040369518953,1.0,378.9776640073099,76.22468447109044,90.18011425114388
2020-10-23 00:02:45,DWWSQJ0I,"Houston, TX",Jeux en Ligne,-47.62916459434345,136.87403084372227,4.0,627.5625552191498,415.8242343498568,73.34165373806628
2020-01-10 07:15:07,OA4T0TZ5,"Phoenix, AZ",Streaming Musical,-57.52614654345236,127.36463016075098,4.0,873.8447390541464,299.2545386901457,44.559161638207065
2020-06-24 20:03:27,HZ2QQWY8,"Los Angeles, CA",Jeux en Ligne,-116.96505913565292,227.45028547831103,1.0,303.29585106077093,47.244542538685394,96.63963201482156
2021-03-17 01:35:03,66SN03WX,"Dallas, TX",Réseaux Sociaux,-106.8755995094505,211.97742232055964,1.0,286.7279530772954,204.5098625994636,23.210069031558252
2019-11-06 14:12:58,T3IA8WGS,"Phoenix, AZ",Réseaux Sociaux,-110.48746948544198,288.0911049682287,2.0,523.039130487018,335.22495246173,50.18533785426905
2020-06-18 16:19:42,2TPRK6W6,"Los Angeles, CA",Streaming Musical,-50.67803844032892,94.61124015934952,5.0,887.1439823830422,412.9050606907789,57.11803925948749
,AEGQJ41U,"Houston, TX",Visioconférence,-72.78180133236341,139.34217919623734,2.0,442.39319412139065,272.9487381827103,86.29513003589884
2022-10-26 03:58:04,XAQFBZH9,"Los Angeles, CA",Jeux en Ligne,-93.42243295795768,133.47937821793968,1.0,367.2991549033608,162.19065423274205,65.31111353484468
2020-10-24 03:44:12,2YYKX2UJ,"Houston, TX",Réseaux Sociaux,-82.90547625913518,223.90689123319615,1.0,140.46455088919998,119.76725010003966,21.693899524945667
2021-09-05 10:09:33,5YZIZHSD,"Chicago, IL",Visioconférence,-60.43952858510936,102.678371471782,3.0,524.5757070903592,209.3005602325072,80.52293751451766
2021-12-02 01:43:50,1PDOH3XS,,Visioconférence,-70.93453347553248,150.226157237852,3.0,473.4503656612862,197.48773092601837,65.26650733816308
2023-02-10 02:07:45,YQ2Y7WM5,"Chicago, IL",Réseaux Sociaux,-73.99721972953586,110.18859045592234,5.0,667.8366280088042,261.22733490876124,40.52337252292318
2023-04-21 17:40:16,I0LCDDXZ,"Chicago, IL",Jeux en Ligne,-58.32506144133349,42.91855709978898,5.0,703.0903473573405,287.0725331537279,62.54461693090477
2020-06-24 01:20:02,7DYBFNNH,"San Jose, CA",Streaming Musical,-108.89204784567914,159.38159727682614,4.0,637.115044418731,248.34754538964177,41.82415277023096
2022-07-16 02:19:40,DX96612J,"Phoenix, AZ",Jeux en Ligne,-47.8553775986536,120.9883677002497,4.0,790.0159746949491,368.89560180950303,86.66144744411719
2023-10-15 21:46:12,LUZXULQ5,"Dallas, TX",Téléchargement de Fichiers,-49.52521055359273,42.72769563270932,5.0,612.3191243330383,133.8554776973096,73.63787809458134
2019-07-24 21:45:48,0Z3UREZ6,"Houston, TX",Téléchargement de Fichiers,-75.7864035914311,100.6235390273336,4.0,379.35563951697753,247.97272322736055,62.37547139026626
2019-09-22 18:09:15,28WNU1PB,"Los Angeles, CA",Réseaux Sociaux,-90.42404570927089,182.20480100420096,2.0,482.0726170702943,211.8591859062736,26.70856863222009
2021-04-03 09:45:21,MWK3M6ES,"Phoenix, AZ",Téléchargement de Fichiers,-116.05954264994551,197.3085998492959,2.0,451.9213375365698,217.23707085019404,35.639046808092246
2022-04-02 19:33:07,U428T6Z6,"Dallas, TX",Navigation Web,-109.23593284916312,219.41217645854312,3.0,556.6454118382173,242.0467526772284,68.2808386542229
2019-01-25 14:37:24,8RJACP3Y,"Houston, TX",Streaming Musical,-64.63581596924983,200.8985233183478,3.0,633.9385638145893,303.18554474507704,79.72371529651262
2022-12-16 10:54:35,C5TJ8YCK,"Dallas, TX",Réseaux Sociaux,-85.84036714848406,225.1623193265789,2.0,490.2969879020501,109.27920809691597,46.900128817292256
2021-02-18 18:45:24,VRL8M4OM,"Phoenix, AZ",Streaming Musical,-37.71229556394967,158.42478727000534,3.0,969.1398437184528,452.8750046293127,66.92890892808441
2019-11-25 23:49:55,HEVWEDNJ,"San Jose, CA",Jeux en Ligne,-52.50111135379089,72.5636505922923,5.0,659.0140238046934,464.9175278683484,78.11376305408885
2019-12-09 00:29:15,C8C1IFSQ,"Philadelphia, PA",Téléchargement de Fichiers,-107.8741090996278,238.74192351007693,1.0,176.82834464345314,69.4256494354462,37.42916343134898
2022-04-24 06:14:00,MISY8AAS,"New York, NY",Réseaux Sociaux,-111.02852395369688,173.49073701948288,1.0,0.0,38.989523146546944,56.98542774787574
2023-08-21 13:38:34,JA8N9B66,,Téléchargement de Fichiers,-64.12227673045425,181.2689859421979,4.0,762.3721864171682,271.5702522915981,53.579283563331664
2019-10-02 12:30:48,3GSNV4W6,"Phoenix, AZ",Jeux en Ligne,-64.67429551104104,161.0240119221436,1.0,545.4733939107606,200.76581815794583,92.65534115525872
2023-10-19 07:38:35,YPTA7WQL,"San Diego, CA",Réseaux Sociaux,-112.93126958082983,235.1981499793624,1.0,236.2648420707526,228.32941146960528,17.8441495549028
2020-08-02 17:43:15,7VNANPHJ,"San Antonio, TX",Streaming Musical,-57.457219945969726,144.05641885233615,2.0,359.58751271835354,289.0869653938807,32.2720981123826
2019-03-17 10:54:30,CJX1VFM7,"Dallas, TX",Streaming Vidéo,-80.41692523942838,183.87707201318875,2.0,376.3034015325868,96.95605141353882,69.52576201888976
2019-02-10 08:23:53,MOLIJGZ7,"Dallas, TX",Jeux en Ligne,-86.92858037058706,156.2420413862447,2.0,602.0580624202651,121.59348615192684,70.46202179802548
2022-03-05 17:38:11,UTE2F631,"San Antonio, TX",Streaming Musical,-104.73002658805748,227.7629634133269,2.0,229.0749299350168,249.43686637846147,64.89078272417447
2019-08-02 22:31:07,R3NMANU2,"San Antonio, TX",Jeux en Ligne,-101.99982927789864,215.03634574323144,1.0,356.5634406502491,149.9766057947384,74.08460140920478
2022-08-18 17:49:01,C714ORUH,"Houston, TX",Réseaux Sociaux,-114.827767575211,195.4822384877325,1.0,158.03593092565578,175.30567206784792,11.074406640448862
2019-05-25 07:21:20,44GFE1N6,"Chicago, IL",Streaming Musical,-61.986020870241546,93.22174584406795,4.0,552.3630141483272,329.5179322877098,46.45019063183243
2023-07-02 05:46:34,6PZRWHRO,"San Diego, CA",Jeux en Ligne,-106.0884167589233,224.651568509391,1.0,326.3685248537302,93.65461106359956,53.27980510604717
2022-01-14 05:25:25,YK7GI1TI,"New York, NY",Streaming Vidéo,-78.48996462354896,139.67600958676408,2.0,338.87169716603904,307.969489356913,51.36433551273411
2022-09-13 15:46:58,6VK36SAF,"San Antonio, TX",Téléchargement de Fichiers,-54.15981803771688,183.59438534836883,4.0,597.6569513424201,327.34308982192965,51.25556895793292
2020-08-27 05:52:46,E3U7JRZ9,"Chicago, IL",Réseaux Sociaux,-119.07596806704466,249.5914170630238,1.0,313.1179058253923,0.0,51.24647940953609
2023-03-14 08:48:48,6V7F8HNR,"Philadelphia, PA",Visioconférence,-40.75360183147869,53.48435337617954,5.0,737.1406968402259,442.10059891815337,97.12407540404077
2019-03-05 09:15:54,GX4ISIDQ,"Chicago, IL",Streaming Musical,-44.65161527782397,113.4716823931652,4.0,706.1911031975399,170.0214543455051,73.32055180088021
2019-09-03 05:10:42,MLN10JMI,"Los Angeles, CA",Réseaux Sociaux,-100.94974040043348,164.72230273950862,1.0,42.14016463772589,101.59436767881888,32.65385221222574
2020-08-02 23:01:44,4WOY0SM5,"Houston, TX",Jeux en Ligne,-54.74553726026628,160.89499337703754,3.0,877.4847675975251,401.14247154596353,59.9250365643911
2020-09-07 23:51:50,195D9DO2,"San Diego, CA",Réseaux Sociaux,-117.38340054956112,203.8256138759865,1.0,563.062858727736,187.77071547172915,35.33453443056241
2021-11-16 13:26:29,B9TA8KWK,"Houston, TX",Réseaux Sociaux,-105.50937197492046,299.4084229674049,1.0,327.085592040674,37.65383167186338,38.858341389869125
2020-12-03 21:02:54,O040Z107,"San Antonio, TX",Réseaux Sociaux,-112.384450073003,216.98892565178477,1.0,547.2667622193989,90.9874697663095,19.417528558128733
2022-11-16 06:24:55,XLUQHO3T,"San Jose, CA",Visioconférence,-95.74167598676176,147.3867228656962,2.0,369.0215392566589,278.8211672993965,84.75917200626537
2021-06-11 23:11:51,XPH9K5KH,"Chicago, IL",Jeux en Ligne,-61.6030336039059,212.6015783607817,2.0,553.2456668138186,215.7988154362604,75.58218389561517
2019-12-12 23:22:35,8SZ7XC6C,"Chicago, IL",Streaming Vidéo,-112.25630064203348,277.62676227378074,1.0,467.5098399532044,115.1765426043048,60.50528573325101
2021-09-24 01:41:51,PA02YQH3,"San Antonio, TX",Visioconférence,-33.0465977770871,19.949821292849727,5.0,726.0617985610817,305.79962295848844,86.55569311638715
2023-10-09 10:01:20,OXM4WKP3,"Los Angeles, CA",Réseaux Sociaux,-37.61693912276837,19.757990782551637,5.0,700.1230806835672,316.221359075814,12.09255157257882
2022-05-07 17:59:44,KZVUARXL,"Philadelphia, PA",Streaming Musical,-95.5654648344422,166.18533081007146,3.0,246.2764505555361,222.71964714962385,62.006270491688674
2022-09-21 12:46:30,G1RH26QB,"Los Angeles, CA",Téléchargement de Fichiers,-37.07454394425889,79.28607388021172,5.0,396.5893041428105,418.6416626991422,50.06615747501162
2019-05-28 08:39:40,G31PR402,"Philadelphia, PA",Jeux en Ligne,-94.78571478049037,198.65674766129305,1.0,133.75911081266122,183.8004212859354,95.32432613811942
2022-01-16 15:09:26,4C3G29NI,"San Diego, CA",Streaming Vidéo,-109.7764050002457,218.1371926865754,2.0,200.5777778812081,112.58650842320132,78.67588480099138
2019-07-23 10:36:00,WMNCD0EX,"Chicago, IL",Téléchargement de Fichiers,-81.29049497786302,101.1419675755954,4.0,289.6757576918922,213.52208094455,68.876827663019
2019-11-19 12:46:00,PT041J2I,"Phoenix, AZ",Streaming Vidéo,-104.37638874026617,156.46215610564306,2.0,273.96505585318323,121.70642872534413,63.58904857008675
2019-09-26 02:49:52,7Y708VCH,"Chicago, IL",Visioconférence,-46.75358767016033,204.10442925331847,2.0,806.9925596323787,327.0348075724699,74.17382053103123
2020-09-02 06:16:57,67LNL0B4,"Philadelphia, PA",Navigation Web,-41.74753862412476,175.49300374533522,1.0,818.8631487418268,399.3118881257898,11.13372068837448
2021-05-01 21:45:39,RQSVOA89,"Philadelphia, PA",Streaming Vidéo,-46.80072066055865,164.75474705735084,4.0,602.3625221736887,267.79250215000025,92.25511322573546
2022-12-09 15:06:28,8VISV3MH,"New York, NY",Navigation Web,-54.7693281111638,119.94896362693106,5.0,791.0082505547451,141.93187073955625,67.53634244977562
2023-05-01 17:57:59,T40A1AW1,"San Diego, CA",Jeux en Ligne,-82.56739150105491,219.70957715766872,2.0,565.9255124205829,285.88630270650617,58.08544782127878
2022-07-03 15:06:58,RTY9NBXK,"Dallas, TX",Jeux en Ligne,-80.1636550385818,202.42868041972028,2.0,268.198577061892,379.7156859649011,86.29142815617064
2019-07-14 12:46:19,7ZUAWKYN,"San Diego, CA",Jeux en Ligne,-93.99478637759591,159.43420108350008,2.0,483.157557450696,99.91191939071922,75.03268334696142
2019-10-26 07:34:49,F3A0R463,"San Antonio, TX",Réseaux Sociaux,-89.94099523474985,202.96794291723424,2.0,345.59526866867463,228.1894472350293,43.083875388495855
2020-10-15 09:43:52,XHI9C42W,,Streaming Vidéo,-66.67582861792941,163.59733634844207,3.0,379.63351568358695,374.87845659109854,77.96511650789544
2022-01-25 12:49:15,LFH8LS19,"Philadelphia, PA",Navigation Web,-65.90811637451228,82.69836402336918,4.0,343.43529379961063,379.4726008038113,56.62246140191783
2020-05-16 14:25:58,H3O5K2TF,"Houston, TX",Réseaux Sociaux,-99.03262449223656,185.5393249678322,2.0,368.9850616301389,317.39937002173104,24.00515246182153
2023-07-03 01:15:04,ZAIRNPRS,"Dallas, TX",Streaming Musical,-40.172253894028,52.51745465457018,5.0,489.1182469198959,220.2021983487915,45.521617978231504
2019-06-01 04:29:52,FCCDJO4M,"San Antonio, TX",Visioconférence,-98.26490098786464,183.47167582686663,2.0,414.1527655929526,173.05456437440708,55.0138327542354
