Date,Id_utilisateur,Emplacement,Type_d'application,Force_du_signal,Latence,Satisfaction_des_utilisateurs,Vitesse_de_téléchargement,Débit_montant,Allocation_des_ressources,puissance_du_signal,inverse_latence,Performance_réseaux
2019-11-02 02:29:39,UPOKW501,"Chicago, IL",Jeux en Ligne,-46.13335495152917,101.10912004614003,3.0,0.5264149403317456,0.5862541776146707,0.9734881578196305,0.17909111069276928,0.03467831557864566,0.22821144061979842
2019-12-17 11:57:07,6NSZ8Q4C,"San Diego, CA",Streaming Musical,-107.90881117717232,159.2618249103652,2.0,0.20568715090987266,0.17356304970418923,0.7078142904130647,0.8660508635500732,0.015562304418613396,0.0813468212877499
2022-02-08 10:06:02,XYFKIAH8,"San Jose, CA",Streaming Musical,-68.92594324556038,84.29351015719746,4.0,0.6638843280785477,0.39670595562932587,0.5238830745699699,0.4325508466153095,0.04512209107751758,0.23675749813341518
2021-10-31 20:27:39,2SFKY3KW,"San Diego, CA",Visioconférence,-85.47409122423534,114.57699315810233,3.0,0.41781110559930074,0.6823369675015368,0.5973572660315165,0.6165707202064299,0.028524554390064526,0.21393446012257183
2019-05-18 22:48:29,AKBHCR9D,"San Diego, CA",Téléchargement de Fichiers,-90.88054619400113,93.76306600603812,4.0,0.671723344313792,0.4342455956557711,0.3850332495832253,0.676691959235382,0.03877999167718792,0.24276267334611062
2022-01-08 12:36:00,GRWO1880,"Philadelphia, PA",Navigation Web,-47.87955936320599,152.9978772979471,1.0,0.3563297191576668,0.569141340885483,0.009863741456399885,0.19850937523301404,0.016923060856461575,0.17868439613635453
2019-03-27 01:56:18,YBHRZ9TT,"Chicago, IL",Streaming Musical,-85.80730306071133,175.35407173492902,4.0,0.5621758317073076,0.5128557557771964,0.6978484097215074,0.6202761257966142,0.012512173246777634,0.22060036460510077
2019-10-27 18:24:02,COI81T96,"New York, NY",Visioconférence,-91.5522975612578,120.3351268381962,2.0,0.5328424700458024,0.22323554131217052,0.6207507693727339,0.6841620158149178,0.026313897835576607,0.17327442316717034
2021-05-19 13:02:50,Y6I2QAQX,"Los Angeles, CA",Réseaux Sociaux,-103.56466531772855,174.68528720432258,1.0,0.34956828828484415,0.23984004469337927,0.14482828444624424,0.8177427886557465,0.012627742793551468,0.12652501447360578
2023-05-14 00:06:14,N6KLQKIS,"Chicago, IL",Jeux en Ligne,-90.55430611665456,222.01944673862545,1.0,0.5670445098491429,0.19222325652832878,0.472231860588208,0.6730640814891207,0.006167383085553861,0.17213646171292352
2019-07-08 02:38:37,Q4QD9X0G,"San Jose, CA",Navigation Web,-108.08776391214212,259.1283833634148,1.0,0.0,0.16197745897760665,0.1372282982558642,0.8680408662809145,0.0027530814827876407,0.024984889217337908
2021-10-06 19:21:14,50MUXMYW,"San Antonio, TX",Téléchargement de Fichiers,-113.45168315323488,297.66738293314,2.0,0.41752472056732043,0.2713698743322242,0.7207931932700464,0.9276890965222,0.0001083378766373426,0.14511374576082306
2020-10-31 19:56:42,K1KNYCXX,"Chicago, IL",Navigation Web,-102.54799948971564,131.43388495213358,1.0,0.3116871429937253,0.32158217182857785,0.11696167436477466,0.8064371901442731,0.02259936676525982,0.13180895321403296
2021-01-23 07:33:55,KPD5OVLX,"San Jose, CA",Streaming Musical,-96.88658068427056,123.95000649901492,4.0,0.6017879294518754,0.2618056357680201,0.3281602544683465,0.7434806844212796,0.025031023123951304,0.1959755835091597
2023-05-23 21:00:34,JO1F6L1A,"Philadelphia, PA",Téléchargement de Fichiers,-62.995236177449264,78.08903284993575,4.0,0.44730818917543624,0.4870057374866933,0.7555657551095568,0.36659978270252724,0.05011151484282586,0.19740578662756952
2019-07-31 00:01:10,TQOV9RIZ,"Houston, TX",Navigation Web,-34.70812582921765,140.54014703509856,4.0,0.9143349717356253,0.745028333370428,0.6322476487152591,0.05203947799364589,0.019989839909349872,0.345335452916808
2020-08-06 22:13:49,NHCDYEJQ,"Dallas, TX",Streaming Musical,-115.7717774969822,272.0003280439791,1.0,0.10820596845782099,0.06421818841665819,0.4987838317243716,0.953489172059719,0.0017863872553476774,0.037130817190790893
2022-07-12 17:13:19,JCSQ4M1S,"Philadelphia, PA",Visioconférence,-89.28385620873587,218.8416922345807,3.0,0.6722359251177745,0.2927061817505135,0.9755238297481413,0.658936335486346,0.006513584339442522,0.21359330462688128
2021-07-14 23:21:34,XMJGA0OO,"Houston, TX",Streaming Musical,-37.60464290566827,41.158939335099646,5.0,0.6182010360315044,0.6422526312648903,0.45735265477966647,0.08424952995534246,0.11093279584149214,0.2786213526579827
2022-12-22 11:03:26,RDAELWYX,"New York, NY",Streaming Vidéo,-96.90469829374317,247.96354173562128,1.0,0.27463482000490874,0.17941632856039713,0.749795730015311,0.7436821571304444,0.0036728512379754497,0.09648936709478062
2019-09-06 20:47:00,S93MKAGA,"Philadelphia, PA",Visioconférence,-85.77492780743654,190.9822372091173,3.0,0.7997104792339682,0.5425566338374247,0.9316982784003934,0.6199161042387464,0.010041993572469831,0.2838216132772232
2020-11-25 00:25:52,I4PPK05L,"Phoenix, AZ",Visioconférence,-106.251147103554,183.79136142522492,1.0,0.39406220049897706,0.5489563718095883,0.5284186163582174,0.8476171914752959,0.011126402513009788,0.18364060652443495
2023-06-10 01:47:01,A3ZGSQN4,"San Jose, CA",Réseaux Sociaux,-75.41205999130418,140.2117508843829,1.0,0.5203210386093323,0.4053593174259242,0.016175379629964362,0.5046782161062726,0.020078054945368715,0.1959036710025639
2021-10-19 13:51:33,JWLU2F78,"San Antonio, TX",Jeux en Ligne,-83.9727320272695,130.44807128988313,1.0,0.550378515988656,0.7107306451020975,0.790743553921922,0.5998752005629899,0.02290372089520636,0.24993015598628018
2020-01-30 05:16:18,WVBN7MKO,"Dallas, TX",Réseaux Sociaux,-79.38306031844552,112.2890364208227,5.0,0.25769832889328603,0.5712100212404265,0.5012949618894581,0.5488368119305626,0.029465885487776882,0.1574725567813297
2023-02-14 21:03:54,Z1685BB8,"San Antonio, TX",Streaming Musical,-77.84850032519226,196.83973730978852,2.0,0.41729952907703255,0.563714838140077,0.4695064073889488,0.5317720904680544,0.0092172177424549,0.1911864124258834
2023-02-05 07:53:35,FBWQTJI2,"San Diego, CA",Jeux en Ligne,-68.66921588492556,132.59051079762764,2.0,0.5498794145129173,0.5956389818828556,0.6361466735722919,0.42969596904760343,0.02224804708576397,0.23237771268209867
2022-06-03 16:08:14,ZD4ETEBX,"Dallas, TX",Streaming Musical,-116.43959824955049,178.94709377151753,3.0,0.48260531991073863,0.24404558927706171,0.35089901242633403,0.9609155191426377,0.011906067013188134,0.16023468512254094
2020-02-10 09:56:15,V3GMQOB8,"Philadelphia, PA",Visioconférence,-106.76922002783444,247.36086378650884,1.0,0.0805233994794735,0.5631093129235605,0.5760808764716759,0.853378302275122,0.00372486231607487,0.10552846238742117
2019-03-07 11:34:18,9KD3KOZI,"Houston, TX",Navigation Web,-109.52710180676908,170.2509009930048,1.0,0.4729984887538277,0.04710275510679569,0.06894810274567524,0.8840466922963386,0.013416997430261576,0.12866928481204168
2021-10-31 23:06:53,,"Phoenix, AZ",Téléchargement de Fichiers,-101.93583624623012,256.0721034715534,2.0,0.28170661056216634,0.3863554336288093,0.540214106987912,0.7996297695901118,0.002996887962362395,0.1291291896754536
2019-07-24 21:29:20,G379K9C6,"Phoenix, AZ",Téléchargement de Fichiers,-38.61978192271573,135.63213126773996,2.0,0.4443090624060259,0.5698843448923472,0.26524454349063475,0.09553814991663467,0.02135276608850385,0.2018981088574845
2020-08-18 16:55:37,,"Chicago, IL",Jeux en Ligne,-68.86656293220801,139.8773813529535,2.0,0.40659315545140684,0.5927092822845577,0.7825760284116096,0.4318905214979015,0.020168300156382542,0.195596756244631
2020-11-11 15:25:34,ULAT1MNI,"Dallas, TX",Streaming Musical,-75.21872967985986,225.8721296179416,4.0,0.9481533329630812,0.531818220193393,0.6147943366826225,0.5025283308430298,0.00576071604586156,0.31825124528124465
2023-11-21 04:35:38,SVDPRESH,"Dallas, TX",Streaming Musical,-92.70055854622773,197.50360666022945,2.0,0.24578400038042944,0.4777973026813757,0.3217407532789369,0.6969309880029886,0.009126826951842415,0.13539730223527432
2020-12-22 10:48:39,Y4YOR84A,"Dallas, TX",Streaming Vidéo,-88.02906679389976,204.7143899858577,3.0,0.3066896345194221,0.8643062295369875,0.6956297651604737,0.6449827383950475,0.008182791253222372,0.20836404087370924
2020-11-27 17:26:40,CNFTW918,"Phoenix, AZ",Jeux en Ligne,-115.53111489826,169.98425774546115,2.0,0.2564740780953392,0.2221963591063968,0.9158857392144318,0.950812938982033,0.013465768450646919,0.10081441550245604
2020-09-28 02:13:08,9NYY1ALH,"Philadelphia, PA",Navigation Web,-101.48269415541594,203.42587228912404,3.0,0.48335451971025295,0.27492031665865885,0.41542620412258735,0.7945907071900233,0.008346572888531113,0.16416332064849484
2023-10-16 20:28:39,5DCR1Z0L,"San Antonio, TX",Réseaux Sociaux,-47.5455276107806,59.20279586963751,5.0,0.5837663824671488,0.6446647519398063,0.3850886468197337,0.1947948519560918,0.0717358392445708,0.26057526821890087
2023-12-25 02:00:21,1T0JTI0N,"Philadelphia, PA",Jeux en Ligne,-115.34721762404716,133.58888637560048,1.0,0.08722395456056202,0.28835361593662684,0.834511931659073,0.9487679516397634,0.021949687119305557,0.07054645281046092
2022-02-28 11:55:42,2AFMM7NE,"Dallas, TX",Navigation Web,-94.27131969764392,136.7494111864341,1.0,0.3394348465972972,0.15550044428350823,0.09638471642635525,0.7143982761187306,0.02103390368459056,0.11344225421299818
2019-07-25 00:31:39,FSTPEOQJ,"San Antonio, TX",Jeux en Ligne,-53.49246928249113,170.16024303905988,3.0,0.5747681049081309,0.6747136713600338,0.5877194427008631,0.2609264490443096,0.013433562290314567,0.24825746750361644
2023-01-13 04:21:55,LBFDUPDA,"New York, NY",Réseaux Sociaux,-102.09032988316508,261.3368190074276,1.0,0.47887931293976427,0.16777804467069402,0.2557215792546482,0.8013477805467482,0.0025804585320942444,0.14553164956856873
2023-08-09 02:40:16,IKFQ0C9Q,"Los Angeles, CA",Jeux en Ligne,-83.92272723383091,182.54357494351345,2.0,0.646781504538752,0.1474788436853592,0.9459516039632206,0.5993191337584522,0.011323271816115546,0.18664802064152078
2020-04-13 18:21:40,LN2VRF7M,"San Antonio, TX",Visioconférence,-99.2930130233942,143.95820154410987,4.0,0.5426254566632496,0.6181252655687637,0.6743431205342777,0.7702408617789982,0.019095563977866135,0.23314904499559347
2023-12-01 06:52:07,27ESC07E,"Los Angeles, CA",Téléchargement de Fichiers,-75.10465484303738,189.78798119238937,3.0,0.22708251394699414,0.5334138685352123,0.5541576272549978,0.5012597878568871,0.010216401061425951,0.13933680903238688
2020-07-06 20:14:52,WH29CMKF,"Chicago, IL",Jeux en Ligne,-119.54155102851442,243.66977835437055,1.0,0.12195634276707938,0.6189672706801842,0.7165055183697944,0.99541007158477,0.0040490158899962915,0.12434643026629655
2021-12-01 19:56:33,YQ3IG9N8,"Phoenix, AZ",Réseaux Sociaux,-116.10402401630448,256.0746676783016,2.0,0.22554283878505432,0.23000275799135303,0.6329909602000876,0.9571838430625141,0.0029966809703789593,0.09163529363756127
2022-02-27 21:57:23,08HZ409N,"Philadelphia, PA",Navigation Web,-41.11734203593876,181.3715787538864,2.0,0.8032160248881759,0.5282113957822819,0.35412648014505943,0.12331169272721376,0.01151065032941714,0.28291337817174056
2020-10-16 13:30:14,1BAG9E18,"San Jose, CA",Jeux en Ligne,-62.64647136768923,110.81178570162892,4.0,0.688455711890313,0.45981163463617775,0.6136100511043591,0.36272142385005757,0.030094320358931063,0.2486092532577377
2020-06-28 02:53:22,LSYU6D1H,"San Antonio, TX",Streaming Vidéo,-103.78307554371116,229.1769590429357,2.0,0.46646629144685564,0.49093741857149015,0.6611100881045048,0.8201715693403355,0.005422771980857683,0.19161287864265186
2020-09-09 12:38:37,1JY4XWHB,"Los Angeles, CA",Téléchargement de Fichiers,-116.1643407652312,218.087410216338,3.0,0.06649455883689712,0.59080296809077,0.7279381849816111,0.9578545815963506,0.006597241374572505,0.10689339526648291
2021-05-11 16:18:24,5O19P1RY,"New York, NY",Navigation Web,-35.91111564483637,47.73601903835849,4.0,0.5202500811354531,0.7467115848511805,0.003893787782878716,0.0654170495555415,0.09321326959512537,0.26537257541032166
2021-10-23 16:54:28,LS6IUMVM,"Chicago, IL",Streaming Musical,-108.42793886135703,165.74318825634072,4.0,0.36979674454388556,0.4957236051226122,0.5008687163447216,0.8718237035648246,0.014262588715186836,0.17037337408315992
2019-08-31 14:20:31,V0TIA02E,"Philadelphia, PA",Streaming Vidéo,-31.786785684177477,48.08903154559193,5.0,0.777083583873231,0.884076151063349,0.5309149136508293,0.019553386806902495,0.09239926428560835,0.34998213469921213
,DEY3SWJ2,,Navigation Web,-87.22340701687261,167.73431183351417,2.0,0.41192529944025397,0.27673028441442865,0.3859076018400819,0.6360235841430406,0.0138834745698154,0.14796173616468164
2022-07-30 22:45:37,DTA76HAF,,Jeux en Ligne,-73.94299891900367,200.54161062310175,2.0,0.2758183161871021,0.4139879310136595,0.8650966747280109,0.48834186032973814,0.008720815595995801,0.1332329725978234
2021-09-26 01:27:20,QOULTN93,"Philadelphia, PA",Téléchargement de Fichiers,-99.71760552351326,241.08161151137804,1.0,0.24996467154319915,0.5102910155324486,0.7224716957476096,0.7749624450220496,0.00428223057261657,0.1401053778588212
2019-09-14 21:28:37,HZMLK0J6,"San Jose, CA",Streaming Vidéo,-41.81028550060741,65.3748864204786,5.0,0.4335677927589203,0.8342311099737313,0.9713079235925054,0.1310174111519246,0.06329455550219322,0.24935025356133808
2019-03-12 13:55:09,A1CGH9RV,"Houston, TX",Navigation Web,-52.303384969393946,71.49428012865702,4.0,0.5903134955418491,0.7130062629196614,0.33955201758487336,0.2477035104249966,0.05636419981274869,0.26862036327659866
2019-02-05 02:39:36,BAQ7M31F,"Chicago, IL",Téléchargement de Fichiers,-90.85303213171532,234.46755981503676,3.0,0.6074298853028312,0.3434926399811636,0.6615187655314241,0.6763859954338534,0.004901600492380177,0.2046067674459774
2021-06-26 09:58:05,ZNV4N7IQ,"San Antonio, TX",Navigation Web,-112.57789331472654,218.6497780006588,1.0,0.2624064118745886,0.20268846247549194,0.08898062401396763,0.9179723175911243,0.006534814704191108,0.0976385760160187
2022-10-11 23:03:52,H0911TLB,"San Jose, CA",Streaming Vidéo,-75.2790668736775,162.2373999533795,3.0,0.6170643078720762,0.41582108396955164,0.6788193746045381,0.5031992967295733,0.014952714724528398,0.2203774182445839
2022-02-01 09:20:24,5E6ALQ54,"San Antonio, TX",Streeming Vidéo,-100.30035969756472,220.82585430637167,3.0,0.7059470799013651,0.6321852965263874,0.8986967999280512,0.7814428287835342,0.006296250909537948,0.2728886271816839
2021-04-17 18:08:35,K9IH72KM,"Dallas, TX",Streaming Vidéo,-109.40076121506472,243.9194116272078,2.0,0.5187891969302457,0.0,0.6718114761579441,0.8826417508041047,0.0040267836197658766,0.1307039951375029
2023-01-09 22:28:39,SEZ5QCG8,"San Diego, CA",Réseaux Sociaux,-93.1312291453508,192.29120220830325,2.0,0.35599145562375245,0.33961463460903873,0.6191191921267685,0.7017201613480766,0.009853322630882108,0.14240338975501446
2021-12-14 18:36:10,02V28JM9,"San Antonio, TX",Réseaux Sociaux,-81.04098575062281,198.95000958884032,4.0,0.6017368460391169,0.6017174183970646,0.6290498991051894,0.5672733903830837,0.008931977283336456,0.24292481859017306
2019-08-02 03:31:03,44OKU6ZO,,Visioconférence,-94.15151365030331,234.1808455964926,2.0,0.7681129109295659,0.37662097514623444,0.7476250450304077,0.713066000524176,0.0049292409017745765,0.2497536842297703
2022-08-08 02:12:52,0L969LUA,"New York, NY",Réseaux Sociaux,-89.41513919972247,169.06417153122374,1.0,0.8028113849212954,0.5308272251278306,0.015416011433870155,0.6603962377930666,0.01363524031760362,0.28373574007889935
2019-04-18 20:14:24,YP57HM7O,"Philadelphia, PA",Navigation Web,-38.90631518590395,18.082782075945836,5.0,0.7191650580120239,0.8028048171725726,0.4514845707489411,0.0987244771684514,0.27505352621482343,0.3689753686325977
2020-06-20 09:10:28,G6YKBDJ3,"Houston, TX",Jeux en Ligne,-44.10878661930076,71.32258530833661,5.0,0.7471584863664217,0.5199741012802678,0.9605746635147187,0.15657736419658352,0.05654243284379884,0.2789213449945953
2022-09-10 18:30:06,HS1RS28D,"Dallas, TX",Navigation Web,-45.32343218571235,161.4815497219202,1.0,0.5950631897645552,0.6915396633590282,0.02882266683415212,0.17008455085439667,0.015105433079781422,0.2562731052149384
2020-12-04 15:55:08,0C82K7MW,"New York, NY",Navigation Web,-73.00350822328801,108.30276873136062,4.0,0.7499905066748279,0.5657365177827076,0.6096872709403239,0.47789447012701447,0.03120096315163968,0.28015834512402304
2020-10-26 12:40:56,LO0VCCB5,"Dallas, TX",Jeux en Ligne,-59.09206948283435,55.01977460183158,5.0,0.6208445450281309,0.45872998620847616,0.7992588935582224,0.32319551518729195,0.07853348334670761,0.24365400502498105
2022-05-15 21:57:24,5Y5P9KJ7,"Phoenix, AZ",Jeux en Ligne,-96.24710246248222,253.73284999158483,1.0,0.2827850202898152,0.5178131913155724,0.6329623057191239,0.736369513933234,0.003187463736100255,0.1491650997038147
2020-10-30 14:40:37,NA48QS5R,"Houston, TX",Jeux en Ligne,-106.29382099047112,152.0124374304716,2.0,0.46030837132320285,0.36484518501443425,0.5161627643538547,0.8480917366199399,0.017147343142559477,0.1740907063686057
2020-11-14 06:37:17,J8MLCOYY,"Dallas, TX",Jeux en Ligne,-108.62740005810838,269.0946093817227,1.0,0.14721543600718742,0.1637164930636027,0.9393761459259257,0.8740417659280459,0.00199652715039347,0.061860464748935626
2023-09-08 04:10:00,Q8B45O5G,"San Diego, CA",Streaming Vidéo,-76.55944186427818,210.2700089899546,3.0,0.5038790518448334,0.3168713246369379,0.988906381258298,0.517437412331585,0.007499609711575747,0.17537536408464297
2020-01-28 13:59:17,CIXNWQF7,"San Jose, CA",Streaming Vidéo,-112.64189842109536,175.84757803526037,3.0,0.49596455200978173,0.3588988838958581,0.727717305668601,0.9186840716555886,0.012427456390831149,0.18093283468453192
2023-11-19 02:35:16,TCLM7BQR,,Visioconférence,-37.2338611698904,66.7926439853329,5.0,0.5588447969453599,0.49225362595517974,0.4745883696874732,0.08012633694089355,0.061575888397776266,0.22894321522906103
2020-05-01 09:05:17,XXUEVEFQ,"New York, NY",Streaming Vidéo,-69.83362559833128,119.67318369421382,4.0,0.6720470584216541,0.34934642553404655,0.8156653541381123,0.4426445194561036,0.02655720830547739,0.22705303051188985
2021-05-06 00:41:25,UMBY3751,"Chicago, IL",Streaming Vidéo,-98.13375895546436,190.4385107581045,2.0,0.3321566144184682,0.19315900953664966,0.904151866787242,0.7573496435402354,0.010121127383555854,0.11454328688100347
2023-10-28 20:29:48,VMO9HKLD,"New York, NY",Streaming Vidéo,-79.91803930836325,125.50362667643248,4.0,0.3423570716883172,0.3687352959829542,0.7679458825546261,0.5547859227449831,0.024502369276509204,0.14702515463864974
2019-10-18 19:21:46,UVQ5F6NS,"Los Angeles, CA",Jeux en Ligne,-82.84154117172952,138.46119529499,3.0,0.3914936995716693,0.7009317943721992,0.6241874314652359,0.5872960528231855,0.020555356436868424,0.20815203315796432
2023-04-06 13:33:25,OKGYR8VG,"San Jose, CA",Réseaux Sociaux,-116.8517853840266,203.5258696057852,1.0,0.12199059090323218,0.3689349038093173,0.3758277911508351,0.9654991513702398,0.008333788148119435,0.08792133033423549
2021-06-08 02:12:19,CPX021FL,"Philadelphia, PA",Navigation Web,-83.84639980117223,220.49109306625908,3.0,0.5834173740087611,0.30473109480352883,0.6354876233801992,0.5984703520985658,0.006332644388435463,0.1931471688198285
2020-11-23 23:40:28,AGN99OWT,,Streaming Vidéo,-92.18816057118153,160.88678430675247,1.0,0.21264769575616968,0.47745083401983035,0.9901699218234831,0.6912329841709068,0.015226613317719243,0.12858620237144677
,PRGYQ7G5,"New York, NY",Jeux en Ligne,-32.43574927939278,59.0189792936172,5.0,0.7283886697188203,0.9583021562606393,0.4563301274467223,0.02677003720854587,0.07201431034754156,0.3438460684556863
2023-09-30 11:07:10,EDCQGGZ8,"Los Angeles, CA",Streaming Musical,-112.79428619104564,161.94364415964043,2.0,0.3037428909655957,0.5179861799264387,0.28957575059230883,0.9203786648027625,0.015011898263307451,0.1573866242961916
2023-09-24 20:51:45,3UKC7JAW,"Los Angeles, CA",Navigation Web,-52.71610260984883,81.63052750741471,4.0,0.5664740753097087,0.5402813400886614,0.32275594306457295,0.2522930420223213,0.0471706618336549,0.23445338529914012
2021-09-09 10:05:17,,"San Jose, CA",Jeux en Ligne,-75.47606550113227,157.79150923461953,2.0,0.7141374263685658,0.6539423884863445,0.45078737184733086,0.5053899746573128,0.015872006870452388,0.2805937165827062
2023-06-29 00:34:46,SHAJR0IO,"New York, NY",Jeux en Ligne,-109.21001967837474,226.6739025324117,1.0,0.2085727868486355,0.18344255944107613,0.525834932832383,0.88052065341511,0.005677823288469233,0.0810790364504376
2021-09-21 01:59:22,UFX74HYT,"San Jose, CA",Streaming Musical,-74.46588850430372,115.91189796219788,3.0,0.4498828003169077,0.35430188667330276,0.2520860726011405,0.49415653370062085,0.027992502203877657,0.17261410863119175
2021-07-05 15:27:19,5YS4D3PZ,"Los Angeles, CA",Navigation Web,-89.46862299640604,161.6927934249541,3.0,0.545218079301865,0.4977670266711713,0.4539193528091875,0.6609909920530336,0.015062607862682511,0.2147352257918126
2019-02-16 07:18:29,9NQ0WHI3,"Philadelphia, PA",Streaming Musical,-85.10416703032146,151.2700249472347,3.0,0.7018118124038031,0.23786737915494405,0.23374771392862653,0.6124570632890485,0.017318243369112887,0.2154626208164706
2021-10-26 18:20:47,1YD6MVQ0,"New York, NY",Visioconférence,-63.943041977841496,164.99745478456262,3.0,0.7626168553238054,0.4446803946843424,0.8955863932909279,0.377139639114367,0.014406933160818761,0.2609580063238074
2021-01-12 22:25:14,5M835VY4,"Houston, TX",Visioconférence,-112.12837921291796,169.10542804680716,1.0,0.24252394102948488,0.36164878690611163,0.5178823101980626,0.9129735994083501,0.013627601734795113,0.11828520372698674
2023-07-07 09:47:40,CN9HV38K,"San Diego, CA",Réseaux Sociaux,-108.06137132349484,238.85611314166167,2.0,0.3340755298547011,0.2700418559052162,0.5118473388348946,0.8677473735690489,0.004486807290994075,0.12514686267220623
2021-10-12 14:00:37,,"Philadelphia, PA",Streaming Vidéo,-118.80179296126286,210.57367254372016,2.0,0.6531979811853894,0.2604654735876752,0.7371611882887678,0.9871837621392012,0.007463306868412418,0.20423514305160173
2020-03-31 12:26:32,CGR0D1ML,"Philadelphia, PA",Navigation Web,-88.97871464304112,234.31358799648112,1.0,0.6379303645202794,0.29253812478277363,0.31229481270019416,0.6555430788863382,0.00491643558886698,0.20459241874470263
2019-10-30 08:41:12,925YN530,"San Jose, CA",Visioconférence,-111.75342597441058,222.17692766455423,3.0,0.44050725980833494,0.4814293971001386,0.939887065424536,0.9088040181572261,0.006150483838282764,0.1838788454766752
2021-02-22 16:07:21,KJAQMT98,"San Diego, CA",Jeux en Ligne,-67.3274755002991,108.77011560726726,2.0,0.46380251749507284,0.21312449179477552,0.5150851306893952,0.4147754536951155,0.03099096301932165,0.15566704389781494
2021-05-18 03:15:07,YGY3F40P,"Phoenix, AZ",Streaming Vidéo,-106.47468461954156,179.68540919933608,2.0,0.36650147000559274,0.011062544729998708,0.870006625990868,0.8501029890091294,0.011784522920784767,0.09623087994109418
2020-05-05 13:23:46,OP1WMVTU,"Dallas, TX",Réseaux Sociaux,-66.54908278209177,143.7775148013787,1.0,0.4986925005351786,0.6036633549164748,0.5780853994387033,0.40611951649940337,0.01914177315957326,0.2200080716611592
2019-03-28 23:48:54,ANN4OB67,"San Antonio, TX",Réseaux Sociaux,-36.68620041748645,77.3580169487468,5.0,0.6917180244240981,0.7239868870718971,0.24704741852618495,0.07403620150349799,0.05075207633280032,0.29421555825000917
2022-08-14 01:26:03,LRGT6AF8,"San Jose, CA",Téléchargement de Fichiers,-55.37715431868452,151.1609934655495,3.0,0.5018593469092488,0.4743609710490668,0.3672297779971698,0.2818846555195187,0.017343483329671647,0.2009548532170901
2023-09-09 18:36:19,,"San Jose, CA",Streaming Musical,-80.87519129426562,177.59206107679898,3.0,0.29225766727948943,0.38918972512855093,0.43309981891829685,0.5654297112632042,0.012131766697213695,0.13447581726345842
2023-03-06 17:28:45,NJKMX58K,"Los Angeles, CA",Streaming Vidéo,-53.03579819677748,142.9370892713683,5.0,0.6721307102031476,0.5647898993992865,0.9358338265780096,0.2558481432680958,0.019358240660908497,0.257590722625907
2019-01-01 05:14:06,F251CT1K,,Navigation Web,-100.51242251059836,185.9138469826585,1.0,0.4916628783551946,0.06961838624428027,0.04502245975931589,0.783801024522303,0.010797598366716399,0.13605787711711978
2019-02-03 11:45:58,6LECEEID,"New York, NY",Téléchargement de Fichiers,-72.4346433792098,198.7676634268944,3.0,0.6212266695323371,0.3222334134536922,0.48937843580548324,0.471568539465009,0.008956385514275505,0.20588077577970698
2020-07-22 15:52:40,FYHPB9T9,"San Diego, CA",Visioconférence,-67.78002167365173,172.65628914926046,2.0,0.8844676796968401,0.6666797401192667,0.9672567823576642,0.4198078893321313,0.012983843039781326,0.3243648417020454
2022-05-31 20:06:28,LDILU7BU,"Philadelphia, PA",Réseaux Sociaux,-69.19560711113824,73.83175095119223,5.0,0.8524084345986532,0.5854495620498068,0.5599754185744192,0.4355495816108922,0.05402018092495087,0.31442458818837205
2020-04-26 03:52:12,6K7LKZI5,"Houston, TX",Téléchargement de Fichiers,-32.757735868202204,27.818698399422782,5.0,0.6343594540254298,0.5446260061659386,0.39236074355703665,0.03035061501381464,0.1726053687167067,0.2834351066104249
2021-02-13 18:52:53,AC0VK4I3,"Dallas, TX",Jeux en Ligne,-113.15408142842531,209.9954686314131,2.0,0.4344875063584195,0.5306963365195001,0.934331236399884,0.9243796849886237,0.0075325212598727105,0.19010945738249807
2023-02-06 20:12:42,XEDPOB3T,"Chicago, IL",Streeming Vidéo,-66.0376014140657,198.47611327875768,2.0,0.6561382245723664,0.8170263630811946,0.7240025554582632,0.40043170558487295,0.00899550459686731,0.28883738675448756
2022-02-22 22:22:23,WFFFJA06,"Philadelphia, PA",Navigation Web,-91.37989374580413,157.77512930248054,2.0,0.46937799595485946,0.36445148864228954,0.08025283228643894,0.6822448388373312,0.015875489596365703,0.1759810946841497
2021-09-04 21:49:02,HPPT9S9J,"San Jose, CA",Navigation Web,-44.10301589671536,103.12863244774422,3.0,0.5496263948138616,0.7450631923375147,0.1401833623116412,0.156513192203315,0.033653120980974935,0.25757935779933633
2022-01-27 02:28:17,UA2ZOJHE,"San Antonio, TX",Jeux en Ligne,-106.79711818552772,210.9863723262728,3.0,0.3870681218685427,0.6423294185927959,0.930053820094697,0.8536885373212892,0.007414136310335159,0.19496997733363886
2023-10-12 11:15:32,5FZ4CQO5,"San Antonio, TX",Jeux en Ligne,-102.10975279573474,192.69124216880604,2.0,0.5537069139926116,0.023338405707556947,0.7478854567361042,0.8015637685787893,0.009796173272531284,0.14437653267241926
2019-06-19 22:51:27,U4A52NOI,"Chicago, IL",Jeux en Ligne,-32.56931673252392,60.82959104197596,5.0,0.6380068125966015,0.7465743028192909,0.5026353732694099,0.028255343351127837,0.069344698524656,0.288824023203208
,YPBFILRJ,"San Jose, CA",Réseaux Sociaux,-71.84576401601326,223.11959104325103,3.0,0.7914145343326981,0.8639756846849974,0.39706424107041294,0.4650200419464049,0.0060498255948210275,0.3289624426846294
